entity_id,function_name,confidence,rationale,source_id,review_status
ENT_HADES_KLYMENOS,underworld,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_HADES_KLYMENOS,underworld,B,Promoted from v0.1 claim CLM_00430 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_HEBRUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_HEBRUS,freshwater,B,Promoted from v0.1 claim CLM_00833 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_HEBRUS,freshwater,B,Promoted from v0.1 claim CLM_00836 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_HEBRUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_HEBRUS,river,B,Promoted from v0.1 claim CLM_00832 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_HECATE,crossroads,A,Promoted from v0.1 claim CLM_00264 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_HECATE,crossroads,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_HECATE,magic,A,Promoted from v0.1 claim CLM_00265 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_HECATE,magic,A,Promoted from v0.1 claim CLM_00269 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_HECATE,magic,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_HEPHAESTUS,craft,A,Promoted from v0.1 claim CLM_00241 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_HERMAPHRODITUS,apotheosis,B,Promoted from v0.1 claim CLM_01234 (tag).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_HERMES,psychopomp,A,Promoted from v0.1 claim CLM_00246 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_HERMES,psychopomp,A,Promoted from v0.1 claim CLM_00248 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_HERMES,psychopomp,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_HIPPONOE,sea,B,Promoted from v0.1 claim CLM_00740 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_ILISSUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ILISSUS,freshwater,B,Promoted from v0.1 claim CLM_00923 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_ILISSUS,freshwater,B,Promoted from v0.1 claim CLM_00926 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_ILISSUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ILISSUS,river,B,Promoted from v0.1 claim CLM_00922 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_INACHUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_INACHUS,freshwater,B,Promoted from v0.1 claim CLM_00809 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_INACHUS,freshwater,B,Promoted from v0.1 claim CLM_00812 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_INACHUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_INACHUS,river,B,Promoted from v0.1 claim CLM_00808 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_INO_LEUCOTHEA,apotheosis,A,Promoted from v0.1 claim CLM_01251 (tag).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_INO_LEUCOTHEA,sea,A,Promoted from v0.1 claim CLM_01250 (domain).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_INO_LEUCOTHEA,sea,A,Promoted from v0.1 claim CLM_01252 (tag).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_INO_LEUCOTHEA,sea,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ISMENUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ISMENUS,freshwater,B,Promoted from v0.1 claim CLM_00929 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_ISMENUS,freshwater,B,Promoted from v0.1 claim CLM_00932 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_ISMENUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ISMENUS,river,B,Promoted from v0.1 claim CLM_00928 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_KALLIGENEIA,birth,D,Promoted from v0.1 claim CLM_01309 (tag).,SRC_THEOI_AGRICULTURE,candidate_extracted
ENT_KER,death,B,Promoted from v0.1 claim CLM_00078 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_KERES,death,B,Promoted from v0.1 claim CLM_00387 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_KOUROTROPHOS,birth,D,Promoted from v0.1 claim CLM_01305 (tag).,SRC_THEOI_AGRICULTURE,candidate_extracted
ENT_KOUROTROPHOS,protection,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_KOUROTROPHOS,protection,D,Promoted from v0.1 claim CLM_01303 (domain).,SRC_THEOI_AGRICULTURE,candidate_extracted
ENT_LADON,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_LADON,freshwater,B,Promoted from v0.1 claim CLM_00815 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_LADON,freshwater,B,Promoted from v0.1 claim CLM_00818 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_LADON,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_LADON,river,B,Promoted from v0.1 claim CLM_00814 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_LAMPADES,underworld,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_LAMPADES,underworld,C,Promoted from v0.1 claim CLM_01131 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_LETHE,river,B,Promoted from v0.1 claim CLM_00347 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_LETO,motherhood,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_LETO,motherhood,B,Promoted from v0.1 claim CLM_00151 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_LEUCOTHEA,apotheosis,B,Promoted from v0.1 claim CLM_00700 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_LEUCOTHEA,sailor protection,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_LEUCOTHEA,sailor protection,B,Promoted from v0.1 claim CLM_00698 (domain).,SRC_THEOI_SEA,candidate_extracted
ENT_LEUCOTHEA,sea,B,Promoted from v0.1 claim CLM_00699 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_MACARIA,death,B,Promoted from v0.1 claim CLM_00392 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_MACARIA,underworld,B,Promoted from v0.1 claim CLM_00393 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_MAEANDER,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MAEANDER,freshwater,B,Promoted from v0.1 claim CLM_00935 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_MAEANDER,freshwater,B,Promoted from v0.1 claim CLM_00938 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_MAEANDER,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MAEANDER,river,B,Promoted from v0.1 claim CLM_00934 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_MELES,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MELES,freshwater,B,Promoted from v0.1 claim CLM_00941 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_MELES,freshwater,B,Promoted from v0.1 claim CLM_00944 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_MELES,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MELES,river,B,Promoted from v0.1 claim CLM_00940 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_MELICERTES_PALAEMON,apotheosis,A,Promoted from v0.1 claim CLM_01255 (tag).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_MELICERTES_PALAEMON,sailor protection,A,Promoted from v0.1 claim CLM_01253 (domain).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_MELICERTES_PALAEMON,sailor protection,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MELICERTES_PALAEMON,sea,A,Promoted from v0.1 claim CLM_01256 (tag).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_MELITE,sea,B,Promoted from v0.1 claim CLM_00765 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_METIS,wisdom,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_METIS,wisdom,B,Promoted from v0.1 claim CLM_01052 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_MINOS,judge of dead,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MINOS,judge of dead,B,Promoted from v0.1 claim CLM_00413 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_MINOS,underworld,B,Promoted from v0.1 claim CLM_00415 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_MNEMOSYNE,inspiration,B,Promoted from v0.1 claim CLM_00141 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_MNEMOSYNE,memory,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MNEMOSYNE,memory,B,Promoted from v0.1 claim CLM_00138 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_MOIRAI,fate,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MOIRAI,fate,B,Promoted from v0.1 claim CLM_00080 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_MOIRAI,fate,B,Promoted from v0.1 claim CLM_00081 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_MOIRAI_85,fate,A,Promoted from v0.1 claim CLM_00314 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_MOIRAI_85,fate,A,Promoted from v0.1 claim CLM_00317 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_MOIRAI_85,fate,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MOROS,fate,B,Promoted from v0.1 claim CLM_00075 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_MORPHEUS,dream,B,Promoted from v0.1 claim CLM_00370 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_MUSES,memory,A,Promoted from v0.1 claim CLM_00308 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_MUSES,memory,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MUSES,music,A,Promoted from v0.1 claim CLM_00307 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_MUSES,music,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MUSES_HELICONIAN,inspiration,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_MUSES_HELICONIAN,inspiration,B,Promoted from v0.1 claim CLM_01113 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_M_N,healing,A,Promoted from v0.1 claim CLM_01266 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_M_N,healing,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_M_N,local cult,A,Promoted from v0.1 claim CLM_01268 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_NAIADS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_NAIADS,freshwater,C,Promoted from v0.1 claim CLM_01174 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_NAIADS,freshwater,C,Promoted from v0.1 claim CLM_01177 (tag).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_NEDA,freshwater,B,Promoted from v0.1 claim CLM_01099 (tag).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_NEREIDS,sea,C,Promoted from v0.1 claim CLM_01181 (tag).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_NEREUS,prophecy,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_NEREUS,prophecy,B,Promoted from v0.1 claim CLM_00669 (domain).,SRC_THEOI_SEA,candidate_extracted
ENT_NEREUS,sea,B,Promoted from v0.1 claim CLM_00670 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_NESO,sea,B,Promoted from v0.1 claim CLM_00743 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_NESSUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_NESSUS,freshwater,B,Promoted from v0.1 claim CLM_00947 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_NESSUS,freshwater,B,Promoted from v0.1 claim CLM_00950 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_NESSUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_NESSUS,river,B,Promoted from v0.1 claim CLM_00946 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_NILE,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_NILE,freshwater,B,Promoted from v0.1 claim CLM_00845 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_NILE,freshwater,B,Promoted from v0.1 claim CLM_00848 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_NILE,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_NILE,river,B,Promoted from v0.1 claim CLM_00844 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_OCEANIDS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_OCEANIDS,freshwater,C,Promoted from v0.1 claim CLM_01182 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_ONEIROI,dream,B,Promoted from v0.1 claim CLM_00367 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_ONEIROI,dreams,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ONEIROI,dreams,B,Promoted from v0.1 claim CLM_00366 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_ORPHNE,underworld,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ORPHNE,underworld,B,Promoted from v0.1 claim CLM_01136 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_PALAEMON,apotheosis,B,Promoted from v0.1 claim CLM_00696 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PALAEMON,sailor protection,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PALAEMON,sailor protection,B,Promoted from v0.1 claim CLM_00694 (domain).,SRC_THEOI_SEA,candidate_extracted
ENT_PALAEMON,sea,B,Promoted from v0.1 claim CLM_00695 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PALLAS_TITAN,warcraft,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PALLAS_TITAN,warcraft,B,Promoted from v0.1 claim CLM_00169 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_PARTHENIUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PARTHENIUS,freshwater,B,Promoted from v0.1 claim CLM_00983 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PARTHENIUS,freshwater,B,Promoted from v0.1 claim CLM_00986 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PARTHENIUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PARTHENIUS,river,B,Promoted from v0.1 claim CLM_00982 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PEGAEAE,freshwater,C,Promoted from v0.1 claim CLM_01215 (tag).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_PENEUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PENEUS,freshwater,B,Promoted from v0.1 claim CLM_00779 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PENEUS,freshwater,B,Promoted from v0.1 claim CLM_00782 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PENEUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PENEUS,river,B,Promoted from v0.1 claim CLM_00778 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PERSEPHONE,underworld,A,Promoted from v0.1 claim CLM_00200 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_PERSEPHONE,underworld,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHANES,creation,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHANES,creation,B,Promoted from v0.1 claim CLM_00043 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_PHANTASOS,dream,B,Promoted from v0.1 claim CLM_00374 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_PHASIS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHASIS,freshwater,B,Promoted from v0.1 claim CLM_00995 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PHASIS,freshwater,B,Promoted from v0.1 claim CLM_00998 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PHASIS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHASIS,river,B,Promoted from v0.1 claim CLM_00994 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_PHERUSA,sea,B,Promoted from v0.1 claim CLM_00725 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PHLEGETHON,river,B,Promoted from v0.1 claim CLM_00351 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_PHLEGETHON,underworld,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHLEGETHON,underworld,B,Promoted from v0.1 claim CLM_00349 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_PHOBETOR,dream,B,Promoted from v0.1 claim CLM_00372 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_PHOEBE,oracle,B,Promoted from v0.1 claim CLM_00125 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_PHOEBE,prophecy,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHOEBE,prophecy,B,Promoted from v0.1 claim CLM_00122 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_PHOEBE_AT_DELPHI,oracle,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHOEBE_AT_DELPHI,oracle,B,Promoted from v0.1 claim CLM_01298 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_PHOEBE_AT_DELPHI,oracle,B,Promoted from v0.1 claim CLM_01300 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_PHOEBE_AT_DELPHI,prophecy,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PHOEBE_AT_DELPHI,prophecy,B,Promoted from v0.1 claim CLM_01299 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_PHORCYS,sea,B,Promoted from v0.1 claim CLM_00678 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PLOUTON,fertility,A,Promoted from v0.1 claim CLM_00210 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_PLOUTON,fertility,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PLOUTON,wealth,A,Promoted from v0.1 claim CLM_00212 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_PLUTUS,wealth,A,Promoted from v0.1 claim CLM_01321 (domain).,SRC_THEOI_AGRICULTURE,candidate_extracted
ENT_PLUTUS,wealth,A,Promoted from v0.1 claim CLM_01323 (tag).,SRC_THEOI_AGRICULTURE,candidate_extracted
ENT_PLUTUS,wealth,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PONTUS,sea,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PONTUS,sea,B,Promoted from v0.1 claim CLM_00012 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_PONTUS,sea,B,Promoted from v0.1 claim CLM_00014 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_POSEIDON,sea,A,Promoted from v0.1 claim CLM_00189 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_POSEIDON,sea,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_POTAMEIDES,freshwater,C,Promoted from v0.1 claim CLM_01219 (tag).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_PRIAPUS,fertility,A,Promoted from v0.1 claim CLM_01228 (domain).,SRC_THEOI_RUSTIC,candidate_extracted
ENT_PRIAPUS,fertility,A,Promoted from v0.1 claim CLM_01231 (tag).,SRC_THEOI_RUSTIC,candidate_extracted
ENT_PRIAPUS,fertility,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PROTEUS,oracle,B,Promoted from v0.1 claim CLM_00689 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PROTEUS,prophecy,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PROTEUS,prophecy,B,Promoted from v0.1 claim CLM_00686 (domain).,SRC_THEOI_SEA,candidate_extracted
ENT_PROTEUS,sea,B,Promoted from v0.1 claim CLM_00688 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PROTO,sea,B,Promoted from v0.1 claim CLM_00728 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PSAMATHE,sea,B,Promoted from v0.1 claim CLM_00715 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_PSYCHE,apotheosis,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_PSYCHE,apotheosis,B,Promoted from v0.1 claim CLM_01241 (domain).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_PSYCHE,apotheosis,B,Promoted from v0.1 claim CLM_01242 (tag).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_PYTHON,oracle,B,Promoted from v0.1 claim CLM_00451 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_RHADAMANTHYS,judge of dead,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_RHADAMANTHYS,judge of dead,B,Promoted from v0.1 claim CLM_00416 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_RHADAMANTHYS,underworld,B,Promoted from v0.1 claim CLM_00418 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_RHEA,motherhood,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_RHEA,motherhood,B,Promoted from v0.1 claim CLM_00099 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_RHESUS_RIVER,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_RHESUS_RIVER,freshwater,B,Promoted from v0.1 claim CLM_00989 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_RHESUS_RIVER,freshwater,B,Promoted from v0.1 claim CLM_00992 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_RHESUS_RIVER,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_RHESUS_RIVER,river,B,Promoted from v0.1 claim CLM_00988 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SABAZIOS,fertility,A,Promoted from v0.1 claim CLM_01260 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_SABAZIOS,fertility,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SABAZIOS,protection,A,Promoted from v0.1 claim CLM_01258 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_SABAZIOS,protection,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SALMACIS,spring,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SALMACIS,spring,B,Promoted from v0.1 claim CLM_01036 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_SALMACIS,spring,B,Promoted from v0.1 claim CLM_01039 (tag).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_SANGARIUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SANGARIUS,freshwater,B,Promoted from v0.1 claim CLM_00953 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SANGARIUS,freshwater,B,Promoted from v0.1 claim CLM_00956 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SANGARIUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SANGARIUS,river,B,Promoted from v0.1 claim CLM_00952 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SAO,sea,B,Promoted from v0.1 claim CLM_00752 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_SATNIOEIS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SATNIOEIS,freshwater,B,Promoted from v0.1 claim CLM_00959 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SATNIOEIS,freshwater,B,Promoted from v0.1 claim CLM_00962 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SATNIOEIS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SATNIOEIS,river,B,Promoted from v0.1 claim CLM_00958 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SCAMANDER,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SCAMANDER,freshwater,B,Promoted from v0.1 claim CLM_00785 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SCAMANDER,freshwater,B,Promoted from v0.1 claim CLM_00788 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SCAMANDER,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SCAMANDER,river,B,Promoted from v0.1 claim CLM_00784 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SIMOEIS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SIMOEIS,freshwater,B,Promoted from v0.1 claim CLM_00791 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SIMOEIS,freshwater,B,Promoted from v0.1 claim CLM_00794 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SIMOEIS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SIMOEIS,river,B,Promoted from v0.1 claim CLM_00790 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
